,survey_timestamp,recommend_rating,what_motivated,what_helpful,what_change,how_often,how_often_other,days_week,times_day,future_topics,referral_source,host_name,session_date,session_name,record_id,response_id,session_id,as often as offered,every month,every six months,every three months,every two months,not interested,often_other,Mon,Tue,Wed,Thu,Fri,Sat,Sun,afternoon,evening,lunch,morning,cobalt,email,friend/colleague,hr,limeaid,referral_other,pm report,poster/flyer,wellfocused,resp_concat_text,resp_concat_text_wc
137,2023-12-13 09:03:00,10.0,the holiday's and being with family.,steps to deescalate situations.,nothing.,every month,,"monday,,tuesday,,friday","morning,,lunch,,afternoon",not sure,wellfocused,erica,2023-12-12,promoting conflict resolution in preparation for the holidays,137,1,17,False,True,False,False,False,False,False,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,the holiday's and being with family. steps to deescalate situations. nothing. not sure,13
138,2023-12-13 09:11:00,10.0,family gatherings at the holidays,dear man exercise,nothing-- it was very effective,every month,,"monday,,friday","morning,,lunch,,afternoon",more communication topics for effective communication- conflict resolution,"pm report, wellfocused",erica,2023-12-12,promoting conflict resolution in preparation for the holidays,138,2,17,False,True,False,False,False,False,False,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,family gatherings at the holidays dear man exercise nothing-- it was very effective more communication topics for effective communication- conflict resolution,21
139,2023-12-13 11:40:00,10.0,holiday anxiety,good techniques to identify feelings behind reactions,nothing,every month,,wednesday,afternoon,coping techniques,pm report,erica,2023-12-12,promoting conflict resolution in preparation for the holidays,139,3,17,False,True,False,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,holiday anxiety good techniques to identify feelings behind reactions nothing coping techniques,12
140,2023-12-20 09:03:00,7.0,interest in topic,self-soothing ideas,sharing the slides for future reference,every month,,"monday,,tuesday,,thursday,,friday","morning,,lunch,,afternoon",,cobalt,erica,2023-12-19,penn parenting_ emotion regulation in parenthood,140,0,18,False,True,False,False,False,False,False,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,interest in topic self-soothing ideas sharing the slides for future reference,11
141,2023-12-20 09:17:00,8.0,interesting topic of relevance to our family,different skills to learn in future situations,nothing,every three months,,"monday,,wednesday,,thursday",lunch,,pm report,erica,2023-12-19,penn parenting_ emotion regulation in parenthood,141,1,18,False,False,False,True,False,False,False,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,interesting topic of relevance to our family different skills to learn in future situations nothing,15
142,2023-12-20 09:24:00,10.0,i am a new mom recently returning to work,i really appreciated the validation that feeling different emotions are okay and at the same time reframing our thoughts can have a positive impact,,every month,,"monday,,thursday,,friday","morning,,afternoon",,wellfoscued,erica,2023-12-19,penn parenting_ emotion regulation in parenthood,142,2,18,False,True,False,False,False,False,False,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,i am a new mom recently returning to work i really appreciated the validation that feeling different emotions are okay and at the same time reframing our thoughts can have a positive impact,33
143,2023-12-20 09:29:00,8.0,topic is relevant for my family,,,every month,,friday,"lunch,,afternoon",,"pm report, wellfocused",erica,2023-12-19,penn parenting_ emotion regulation in parenthood,143,3,18,False,True,False,False,False,False,False,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,topic is relevant for my family,6
144,2023-12-20 13:09:00,10.0,i'm feeling extremely overwhelmed as a single parent,some tactics to use to calm down,have a handout of the presentation,every month,,"tuesday,,thursday","lunch,,afternoon","single parenting, parenting of children with and w/o special needs (how to divide attention)",wellfoscued,erica,2023-12-19,penn parenting_ emotion regulation in parenthood,144,4,18,False,True,False,False,False,False,False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"i'm feeling extremely overwhelmed as a single parent some tactics to use to calm down have a handout of the presentation single parenting, parenting of children with and w/o special needs (how to divide attention)",35
145,2024-01-05 13:44:00,8.0,self improvement,valued living questionnaire,no recommendations,every month,,"tuesday,,wednesday,,thursday,,friday","lunch,,afternoon",no recommendations at this time.,wellfocused,erica,2024-01-04,promoting values-based changes in the new year,145,0,19,False,True,False,False,False,False,False,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,self improvement valued living questionnaire no recommendations no recommendations at this time.,12
146,2024-01-05 14:16:00,9.0,saw session detail on cobalt,"yes, different perspective to look into new year resolution",timing can be little bit longer,every month,,friday,evening,health related,wellfocused,erica,2024-01-04,promoting values-based changes in the new year,146,1,19,False,True,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"saw session detail on cobalt yes, different perspective to look into new year resolution timing can be little bit longer health related",22
147,2024-01-05 14:21:00,10.0,continuing to evolve,self evaluation and reflection,"daily practice to pause, evaluate, and plan the next steps when needed",every month,,"tuesday,,thursday",lunch,,wellfocused,erica,2024-01-04,promoting values-based changes in the new year,147,2,19,False,True,False,False,False,False,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"continuing to evolve self evaluation and reflection daily practice to pause, evaluate, and plan the next steps when needed",19
148,2024-01-10 09:48:00,9.0,winter is rough for me,,,every month,,thursday,lunch,,wellfoocused,erica,2024-01-09,promoting positive affect in the winter months,148,0,20,False,True,False,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,winter is rough for me,5
149,2024-01-10 09:50:00,9.0,post covid ptsd,strategies for finding positive feelings and using them in the moment,it would be nice to record it and allow staff to view if they were not allowed to join due to work schedule,every month,,wednesday,afternoon,reconnecting after covid,pm report,erica,2024-01-09,promoting positive affect in the winter months,149,1,20,False,True,False,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,post covid ptsd strategies for finding positive feelings and using them in the moment it would be nice to record it and allow staff to view if they were not allowed to join due to work schedule reconnecting after covid,40
150,2024-01-10 09:58:00,9.0,self growth,the entire session,no recommendations,as often as offered,,tuesday-friday,"lunch,,afternoon",no recommendations,wellfocused,erica,2024-01-09,promoting positive affect in the winter months,150,2,20,True,False,False,False,False,False,False,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,self growth the entire session no recommendations no recommendations,9
151,2024-01-10 09:59:00,7.0,post holiday stress,looking back and remembering and looking forward,,every month,,"tuesday,,wednesday",lunch,,pm report,erica,2024-01-09,promoting positive affect in the winter months,151,3,20,False,True,False,False,False,False,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,post holiday stress looking back and remembering and looking forward,10
152,2024-01-10 10:07:00,10.0,the title is something i'm interested in,"she normalized the topic, outlining causes and solutions. she had a natural, calming delivery. it was a great way to reset during my lunch break.",maybe some audio (music or soundscapes) during the meditation portion?,every two months,,"tuesday,,thursday",lunch,managing stress,pm report,erica,2024-01-09,promoting positive affect in the winter months,152,4,20,False,False,False,False,True,False,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"the title is something i'm interested in she normalized the topic, outlining causes and solutions. she had a natural, calming delivery. it was a great way to reset during my lunch break. maybe some audio (music or soundscapes) during the meditation portion? managing stress",44
153,2024-01-10 10:30:00,10.0,looking for quick tips,got some quick tips!,nothing,every two months,,monday-thursday,"lunch,,afternoon",procrastination/anxiety,pm report,erica,2024-01-09,promoting positive affect in the winter months,153,5,20,False,False,False,False,True,False,False,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,looking for quick tips got some quick tips! nothing procrastination/anxiety,10
154,2024-01-10 10:33:00,7.0,been feeling stressed.,sense of community; demeanor of host,,every month,,"wednesday,,thursday",lunch,,wellfocused,erica,2024-01-09,promoting positive affect in the winter months,154,6,20,False,True,False,False,False,False,False,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,been feeling stressed. sense of community; demeanor of host,9
155,2024-01-10 12:20:00,10.0,the topic,so much,maybe more time?,every month,,"monday,,tuesday,,wednesday",morning,self sabotage,wellfocused,erica,2024-01-09,promoting positive affect in the winter months,155,7,20,False,True,False,False,False,False,False,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,the topic so much maybe more time? self sabotage,9
156,2024-01-10 12:24:00,9.0,wanted to see what is offered and if i could access cobalt,easy to access,does it automatically go toward my points in limeade?,every two months,,friday,afternoon,"parenting children with trauma, grieving",pm report,erica,2024-01-09,promoting positive affect in the winter months,156,8,20,False,False,False,False,True,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"wanted to see what is offered and if i could access cobalt easy to access does it automatically go toward my points in limeade? parenting children with trauma, grieving",29
157,2024-01-17 08:02:00,8.0,child's needs,most suggestions were very helpful,maybe longer to allow the speaker more time to elaborate,every three months,,wednesday,"morning,,lunch",,pm report,erica,2024-01-16,parents @ penn medicine_ supporting your child with anxiety,157,0,21,False,False,False,True,False,False,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,child's needs most suggestions were very helpful maybe longer to allow the speaker more time to elaborate,17
158,2024-01-17 08:04:00,10.0,the ability to learn tools to be helpful in the area discussed for our children.,i liked the cbt suggestion to implement.,it was a lot of information in a short amount of time. maybe divide the topics into two sessions.,every month,,monday-thursday,"morning,,afternoon",,wellfocused,erica,2024-01-16,parents @ penn medicine_ supporting your child with anxiety,158,1,21,False,True,False,False,False,False,False,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,the ability to learn tools to be helpful in the area discussed for our children. i liked the cbt suggestion to implement. it was a lot of information in a short amount of time. maybe divide the topics into two sessions.,41
159,2024-01-17 14:12:00,9.0,have a ten year old son,the resources,nothing,every month,,wednesday,lunch,,"wellfocused, limeaid",erica,2024-01-16,parents @ penn medicine_ supporting your child with anxiety,159,2,21,False,True,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,have a ten year old son the resources nothing,9
160,2024-01-22 09:49:00,,hoping to learn new opportunities to improve,,,every two months,,monday,lunch,,"wellfocused, limeaid",erica,2024-01-16,parents @ penn medicine_ supporting your child with anxiety,160,3,21,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,hoping to learn new opportunities to improve,7
161,2024-01-26 08:03:00,9.0,self improvement,the techniques for prioritizing.,no recommendations,every month,,tuesday-friday,"lunch,,afternoon",no recommendations at this time.,wellfocused,erica,2024-01-26,sprucing up time management,161,0,22,False,True,False,False,False,False,False,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,self improvement the techniques for prioritizing. no recommendations no recommendations at this time.,13
162,2024-01-26 08:11:00,7.0,looked interesting,dividing the day,nothing,every three months,,"tuesday,,wednesday",afternoon,,"pm report, wellfocused",erica,2024-01-26,sprucing up time management,162,1,22,False,False,False,True,False,False,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,looked interesting dividing the day nothing,6
163,2024-01-26 08:46:00,10.0,"it looked intersting, i can always use help with time management.","many helpful tips, breaking down tasks, and scheduling breaks","nothing, it was great",every month,,"monday,,wednesday","lunch,,afternoon","organization, self care, dealing with difficult people","wellfocused, limeaid",erica,2024-01-26,sprucing up time management,163,2,22,False,True,False,False,False,False,False,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,"it looked intersting, i can always use help with time management. many helpful tips, breaking down tasks, and scheduling breaks nothing, it was great organization, self care, dealing with difficult people",31
164,2024-01-26 23:43:00,5.0,the topic of vulnerability sounded very interesting to me. i wanted to explore the topic as it related to my work life.,yes. the topic gave me strategies to deal with stressful situations at work with a new perspective.,no,every two months,,"tuesday,,thursday","lunch,,afternoon",emotional intelligence,wellfocused,erica,2024-01-26,sprucing up time management,164,3,22,False,False,False,False,True,False,False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,the topic of vulnerability sounded very interesting to me. i wanted to explore the topic as it related to my work life. yes. the topic gave me strategies to deal with stressful situations at work with a new perspective. no emotional intelligence,42
165,2024-02-09 13:16:00,10.0,want to do more mindfulness for myself and family.,how to do mindfulness,,every month,,tuesday-thursday,"lunch,,afternoon",,"pm report, wellfocused",erica,2024-02-08,increasing our ability to self-soothe through mindfulness based practices,165,0,23,False,True,False,False,False,False,False,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,want to do more mindfulness for myself and family. how to do mindfulness,13
166,2024-02-13 08:03:00,5.0,very,very thought provoking and gave me insight on how to adapt and change to the suggestions.,thinking first before reacting.,every month,,"monday,thursday,friday","lunch,afternoon",anxiety and how to self help,pm report,erica,2024-02-12,improving our relationships_ a focus on listening and communication,166,0,24,False,True,False,False,False,False,False,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,very very thought provoking and gave me insight on how to adapt and change to the suggestions. thinking first before reacting. anxiety and how to self help,27
167,2024-02-13 08:04:00,10.0,the topic of better communication,all of it,nothing - it was packed with great info and presented with skill and grace,every month,,"monday,wednesday,thursday",afternoon,dealing with change; being open and present to life,pm report,erica,2024-02-12,improving our relationships_ a focus on listening and communication,167,1,24,False,True,False,False,False,False,False,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,the topic of better communication all of it nothing - it was packed with great info and presented with skill and grace dealing with change; being open and present to life,31
168,2024-02-13 08:17:00,10.0,wanted to improve relationships,effective communicating,nothing,every two months,,monday,morning,"help for domestic violence survivors, support bi polar child",limeade,erica,2024-02-12,improving our relationships_ a focus on listening and communication,168,2,24,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"wanted to improve relationships effective communicating nothing help for domestic violence survivors, support bi polar child",16
169,2024-02-13 08:57:00,9.0,trying to strengthen family relationships,the step by step slide about how to have a mindful conversations,"example of a conversation where both are listening to each other, and one where it's the opposite and they're not communicating well",every two months,,"monday,thursday,friday","lunch,afternoon","food health, how to add nutrition to your busy life",pm report,erica,2024-02-12,improving our relationships_ a focus on listening and communication,169,3,24,False,False,False,False,True,False,False,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"trying to strengthen family relationships the step by step slide about how to have a mindful conversations example of a conversation where both are listening to each other, and one where it's the opposite and they're not communicating well food health, how to add nutrition to your busy life",49
170,2024-02-13 09:13:00,8.0,useful topic/advice,how-to tips,have time for q&a,every month,,"thursday,friday",lunch,anything related to eq,"pm report,wellfocused calendar,limeade",erica,2024-02-12,improving our relationships_ a focus on listening and communication,170,4,24,False,True,False,False,False,False,False,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,useful topic/advice how-to tips have time for q&a anything related to eq,12
171,2024-02-13 09:19:00,10.0,relationship issues,relatable,nothing,every month,,monday,lunch,relationships,wellfocused calendar,erica,2024-02-12,improving our relationships_ a focus on listening and communication,171,5,24,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,relationship issues relatable nothing relationships,5
172,2024-02-13 09:35:00,10.0,i needed to improve my personal interactions with those around me.,i felt validated by things that were said and i learned how to better navigate difficult interactions,,every month,,thursday,morning,,pm report,erica,2024-02-12,improving our relationships_ a focus on listening and communication,172,6,24,False,True,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,i needed to improve my personal interactions with those around me. i felt validated by things that were said and i learned how to better navigate difficult interactions,28
173,2024-02-13 09:40:00,7.0,interest in the topic - desire to learn new skills,unable to attend,timing - it's difficult to attend in the middle of the day.,every month,,,"afternoon,evening","communication, conflict resolution, resilience (self & others)",limeade,erica,2024-02-12,improving our relationships_ a focus on listening and communication,173,7,24,False,True,False,False,False,False,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"interest in the topic - desire to learn new skills unable to attend timing - it's difficult to attend in the middle of the day. communication, conflict resolution, resilience (self & others)",32
174,2024-02-13 09:45:00,9.0,topic,short and to the point,make it a seminar so people can't interrupt,every month,,"monday,thursday,friday","lunch,afternoon",,pm report,erica,2024-02-12,improving our relationships_ a focus on listening and communication,174,8,24,False,True,False,False,False,False,False,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,topic short and to the point make it a seminar so people can't interrupt,14
175,2024-02-13 09:53:00,8.0,my husband and i could use some help w communication & i welcome learning new tools to facilitate this!,"many things, but thinking actively about listening for understanding vs listening for response really resonated w me.","on my end - wish i was more able to get into the pause/mindfulness aspect of live participation. sometimes midday, i'm just looking for the tips & tools, less able to stop my day.",every month,,,,"previous session topics of partner communication & managing anger (i think?) w children were on the mark. i'd be glad for a deeper dive into both of those. also, maybe something on making/building more connected friendships as busy parents/adults.",pm report,erica,2024-02-12,improving our relationships_ a focus on listening and communication,175,9,24,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"my husband and i could use some help w communication & i welcome learning new tools to facilitate this! many things, but thinking actively about listening for understanding vs listening for response really resonated w me. on my end - wish i was more able to get into the pause/mindfulness aspect of live participation. sometimes midday, i'm just looking for the tips & tools, less able to stop my day. previous session topics of partner communication & managing anger (i think?) w children were on the mark. i'd be glad for a deeper dive into both of those. also, maybe something on making/building more connected friendships as busy parents/adults.",109
176,2024-02-13 10:13:00,10.0,looking for quick tips,"the 1-2-3 check-in strategy (physiological, emotional, thoughts)",nothing,every month,,"monday,wednesday,friday","morning,lunch,afternoon",emotions during communication,pm report,erica,2024-02-12,improving our relationships_ a focus on listening and communication,176,10,24,False,True,False,False,False,False,False,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,"looking for quick tips the 1-2-3 check-in strategy (physiological, emotional, thoughts) nothing emotions during communication",15
177,2024-02-14 06:37:00,,to make myself a better listner.,"to learn to understand how to deal with not talking all the time, but trying to listen first. b",nothing,every two months,,friday,"morning,afternoon",,wellfocused calendar,erica,2024-02-12,improving our relationships_ a focus on listening and communication,177,11,24,False,False,False,False,True,False,False,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,"to make myself a better listner. to learn to understand how to deal with not talking all the time, but trying to listen first. b nothing",26
