,survey_timestamp,recommend_rating,what_motivated,what_helpful,what_change,how_often,how_often_other,days_week,times_day,future_topics,referral_source,host_name,session_date,session_name,record_id_orig,response_id_orig,session_id_orig,as often as offered,every month,every six months,every three months,every two months,not interested,often_other,Mon,Tue,Wed,Thu,Fri,Sat,Sun,afternoon,evening,lunch,morning,cobalt,email,friend/colleague,hr,limeaid,referral_other,pm report,poster/flyer,wellfocused,resp_concat_text,resp_concat_text_wc,learn_skills_rating,use_skills_rating,cope_wellbeng_rating,satisfied_session_rating,host_id,session_id,response_id,record_id
229,2023-09-29 16:03:00,10.0,the topic was pertinent to my current situation,the suggestion of doing more of what matters to me as a way of feeling connected and increasing my mood,maybe make it more interactive,every month,,"monday,,friday",lunch,managing interpersonal stressors at work with colleagues and supervisors,pm report,erica,2023-09-27,managing your energy at work,68,1,8,False,True,False,False,False,False,False,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0.0,0,0,1,0.0,0,the topic was pertinent to my current situation the suggestion of doing more of what matters to me as a way of feeling connected and increasing my mood maybe make it more interactive managing interpersonal stressors at work with colleagues and supervisors,42,,,,,0,21,1,229
230,2023-10-03 07:32:00,,,communication skills,not opening up chat for questions a minute before the meeting is over. not enough time.,,,"thursday,friday","lunch,afternoon",speaking up to management,pm report,lily,2023-10-02,supporting family with anxiety,161,0,13,,,,,,,,0,0,0,1,1,0,0,1,0,1,0,,0,0,,0,0,1,,0,communication skills not opening up chat for questions a minute before the meeting is over. not enough time. speaking up to management,22,4.0,7.0,4.0,5.0,1,22,0,230
231,2023-10-03 07:34:00,,17 year old with anxiety,overall global advice,nothing,,,"monday,tuesday,wednesday,thursday,friday",lunch,similar,"wellfocused calendar,limeade",lily,2023-10-02,supporting family with anxiety,162,1,13,,,,,,,,1,1,1,1,1,0,0,0,0,1,0,,0,0,,1,0,0,,1,17 year old with anxiety overall global advice nothing similar,10,4.0,7.0,3.0,4.0,1,22,1,231
232,2023-10-03 07:57:00,,stress and anxiety,,,,,"monday,thursday,friday","morning,lunch",stress/relationships/time management/prioritization,limeade,lily,2023-10-02,supporting family with anxiety,163,2,13,,,,,,,,1,0,0,1,1,0,0,0,0,1,1,,0,0,,1,0,0,,0,stress and anxiety   stress/relationships/time management/prioritization,5,3.0,4.0,3.0,3.0,1,22,2,232
233,2023-10-03 08:27:00,,the topic,,,,,,lunch,"anxiety, self-care, depression, family",pm report,lily,2023-10-02,supporting family with anxiety,164,3,13,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,,0,0,1,,0,"the topic   anxiety, self-care, depression, family",6,3.0,6.0,3.0,4.0,1,22,3,233
234,2023-10-03 09:18:00,,these sessions on various topics often offer great little amounts of insight from experts.,,"why are these not recorded and made available to people outside of that one moment in time, including people who have something come up and are not able to attend it in real time?",,,tuesday,"lunch,afternoon",,pm report,lily,2023-10-02,supporting family with anxiety,165,4,13,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,,0,0,,0,0,1,,0,"these sessions on various topics often offer great little amounts of insight from experts.  why are these not recorded and made available to people outside of that one moment in time, including people who have something come up and are not able to attend it in real time?",48,4.0,4.0,4.0,5.0,1,22,4,234
235,2023-10-03 09:28:00,,mom and brother,"4x4 3,3,3",,,,,afternoon,,wellfocused calendar,lily,2023-10-02,supporting family with anxiety,166,5,13,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,,1,"mom and brother 4x4 3,3,3",5,3.0,6.0,3.0,4.0,1,22,5,235
236,2023-10-03 10:23:00,,that my daughter and myself both have anxiety.,on how to deal with my and my daughters's anxiety.,,,,"monday,tuesday,wednesday,thursday,friday","lunch,afternoon,evening",,pm report,lily,2023-10-02,supporting family with anxiety,167,6,13,,,,,,,,1,1,1,1,1,0,0,1,1,1,0,,0,0,,0,0,1,,0,that my daughter and myself both have anxiety. on how to deal with my and my daughters's anxiety.,18,4.0,7.0,3.0,5.0,1,22,6,236
237,2023-10-04 07:33:00,,,,,,,"tuesday,thursday",lunch,,limeade,lily,2023-10-03,promoting connection to your partner,168,0,14,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,,0,0,,1,0,0,,0,,0,3.0,4.0,3.0,4.0,1,23,0,237
238,2023-10-04 08:16:00,,need to bring happiness in my home,made me more aware of my own issue and responsibilities,,,,"tuesday,thursday",lunch,,wellfocused calendar,lily,2023-10-03,promoting connection to your partner,169,1,14,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,,0,0,,0,0,0,,1,need to bring happiness in my home made me more aware of my own issue and responsibilities,17,3.0,6.0,3.0,5.0,1,23,1,238
239,2023-10-04 08:27:00,,relationship management,the communication exercise with my partner,nothing,,,"monday,friday","lunch,afternoon",,wellfocused calendar,lily,2023-10-03,promoting connection to your partner,170,2,14,,,,,,,,1,0,0,0,1,0,0,1,0,1,0,,0,0,,0,0,0,,1,relationship management the communication exercise with my partner nothing,9,4.0,6.0,4.0,5.0,1,23,2,239
240,2023-10-04 09:02:00,,always interesting in learning new things/approaches to situations,"how to listen; starting physicality with daily hugs, must agree to accept something that is not changeable about my spouse",,,,,,,wellfocused calendar,lily,2023-10-03,promoting connection to your partner,171,3,14,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,1,"always interesting in learning new things/approaches to situations how to listen; starting physicality with daily hugs, must agree to accept something that is not changeable about my spouse",28,4.0,7.0,4.0,5.0,1,23,3,240
241,2023-10-08 03:40:00,,,no,no,,,wednesday,evening,,wellfocused calendar,lily,2023-10-03,promoting connection to your partner,172,4,14,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,,0,0,,0,0,0,,1,no no,2,4.0,5.0,3.0,4.0,1,23,4,241
242,2023-10-09 09:19:00,,i am always looking for better ways to communicate with people in my life.,,,,,"monday,tuesday,wednesday,thursday,friday",lunch,,wellfocused calendar,lily,2023-10-03,promoting connection to your partner,173,5,14,,,,,,,,1,1,1,1,1,0,0,0,0,1,0,,0,0,,0,0,0,,1,i am always looking for better ways to communicate with people in my life.,14,4.0,6.0,3.0,5.0,1,23,5,242
243,2023-10-10 11:52:00,7.0,better communication,tips for different mindset,,every six months,,,"morning,,lunch",,pm report,erica,2023-10-09,improving our relationships,69,0,9,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,1,0.0,0,better communication tips for different mindset,6,,,,,0,24,0,243
244,2023-10-10 12:01:00,7.0,the topic,just thinking about different relationships in my life and communicating with them,n/a!,every two months,,"tuesday,,thursday","morning,,lunch",,wellcoused,erica,2023-10-09,improving our relationships,70,1,9,False,False,False,False,True,False,False,0,1,0,1,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,0,0.0,1,the topic just thinking about different relationships in my life and communicating with them n/a!,15,,,,,0,24,1,244
245,2023-10-10 12:04:00,10.0,improve communication at home and at work,thought it was interesting to add mindfulness and grounding at the start of the meeting. more meeting should start that way ;0),"a bit more time, it did feel a bit rushed attempting to get all the information to the participants. perhaps a handout before but better after the meeting to help us recall the information.",every two months,,"thursday,,friday","lunch,,evening","mindfulness, stress management.",pm report,erica,2023-10-09,improving our relationships,71,2,9,False,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,1,0,0.0,0,0,0.0,0,0,1,0.0,0,"improve communication at home and at work thought it was interesting to add mindfulness and grounding at the start of the meeting. more meeting should start that way ;0) a bit more time, it did feel a bit rushed attempting to get all the information to the participants. perhaps a handout before but better after the meeting to help us recall the information. mindfulness, stress management.",66,,,,,0,24,2,245
246,2023-10-10 12:04:00,7.0,i wanted to learn about relationship advice,knowing how to respond to the actions of others and reflecting on how they affect me,nothing,every month,,"monday,,tuesday,,wednesday,,thursday,,friday","lunch,,afternoon",nothing specific,"wellfocused, limeaid",erica,2023-10-09,improving our relationships,72,3,9,False,True,False,False,False,False,False,1,1,1,1,1,0,0,1,0,1,0,0.0,0,0,0.0,1,0,0,0.0,1,i wanted to learn about relationship advice knowing how to respond to the actions of others and reflecting on how they affect me nothing nothing specific,26,,,,,0,24,3,246
247,2023-10-10 12:27:00,9.0,finding ways to connect with others after death of my husband.iwth,workable strategies for improving relationships.,,every month,,"monday,,wednesday","lunch,,afternoon",handling grief; connecting with other people,"pm report, wellfocused",erica,2023-10-09,improving our relationships,73,4,9,False,True,False,False,False,False,False,1,0,1,0,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,1,0.0,1,finding ways to connect with others after death of my husband.iwth workable strategies for improving relationships.  handling grief; connecting with other people,22,,,,,0,24,4,247
248,2023-10-10 13:06:00,,life's anxieties,nice pointers to apply,nothing,every two months,,"monday,,tuesday,,wednesday,,thursday","lunch,,afternoon",not sure,pm report,erica,2023-10-09,improving our relationships,74,5,9,False,False,False,False,True,False,False,1,1,1,1,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,1,0.0,0,life's anxieties nice pointers to apply nothing not sure,9,,,,,0,24,5,248
249,2023-10-10 13:23:00,10.0,to help me communicate better.,start with curiosity and understanding. to demonstrate how we want to communicate.,no recommendations.,every month,,"tuesday,,wednesday,,thursday,,friday",lunch,no recommendations at this time.,"wellfocused, limeaid",erica,2023-10-09,improving our relationships,75,6,9,False,True,False,False,False,False,False,0,1,1,1,1,0,0,0,0,1,0,0.0,0,0,0.0,1,0,0,0.0,1,to help me communicate better. start with curiosity and understanding. to demonstrate how we want to communicate. no recommendations. no recommendations at this time.,24,,,,,0,24,6,249
250,2023-10-10 13:50:00,9.0,topic,strategies,,every month,,"monday,,tuesday,,wednesday,,friday","morning,,,lunch,,afternoon",,"pm report, wellfocused",erica,2023-10-09,improving our relationships,76,7,9,False,True,False,False,False,False,False,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0.0,0,0,1,0.0,1,topic strategies,2,,,,,0,24,7,250
251,2023-10-10 16:34:00,4.0,the topic interested me.,,,every two months,,"monday,,tuesday,,wednesday,,thursday","morning,,afternoon",,pm report,erica,2023-10-09,improving our relationships,77,8,9,False,False,False,False,True,False,False,1,1,1,1,0,0,0,1,0,0,1,0.0,0,0,0.0,0,0,1,0.0,0,the topic interested me.,4,,,,,0,24,8,251
252,2023-10-10 18:11:00,7.0,i know there are always opportunities to improve communication and emotional intelligence,,,every two months,,tuesday,lunch,,wellfocused,erica,2023-10-09,improving our relationships,78,9,9,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0.0,1,i know there are always opportunities to improve communication and emotional intelligence,12,,,,,0,24,9,252
253,2023-10-11 08:49:00,9.0,want to improve my communication and manage emotions,tools to help me pause before reacting,add handout or cheat sheet as reminders,every month,,"monday,,wednesday,,thursday,,friday","lunch,,afternoon",,pm report,erica,2023-10-09,improving our relationships,79,10,9,False,True,False,False,False,False,False,1,0,1,1,1,0,0,1,0,1,0,0.0,0,0,0.0,0,0,1,0.0,0,want to improve my communication and manage emotions tools to help me pause before reacting add handout or cheat sheet as reminders,22,,,,,0,24,10,253
254,2023-10-11 10:40:00,10.0,looking for new approaches,"very clear, succinct, excellent advice","i think instead of asking us to write down thoughts in session, i'd provide journalling prompts and ask us to photograph them for later. there isn't time to really process the questions in such a short format, it pulls us away from the excellent content.",every month,,"monday,,wednesday,,friday","morning,,lunch","relationships, how to be friends with coworkers, boundaries, skillful communication of emotional state, self-regulation techniques while under duress, interpersonal skills, etiquette/manners and the reason for them, empathy, compassion, compassion fatigue, burn-out, self-care at work.",pm report,erica,2023-10-09,improving our relationships,80,11,9,False,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0.0,0,0,1,0.0,0,"looking for new approaches very clear, succinct, excellent advice i think instead of asking us to write down thoughts in session, i'd provide journalling prompts and ask us to photograph them for later. there isn't time to really process the questions in such a short format, it pulls us away from the excellent content. relationships, how to be friends with coworkers, boundaries, skillful communication of emotional state, self-regulation techniques while under duress, interpersonal skills, etiquette/manners and the reason for them, empathy, compassion, compassion fatigue, burn-out, self-care at work.",88,,,,,0,24,11,254
255,2023-10-12 09:59:00,9.0,topic seemed relevant and i know the provider and wanted to hear her share!,immediately applicable suggestions and interactive time to try them in group,,every two months,,"monday,,tuesday,,friday","morning,,lunch,,afternooon",,"pm report, limeaid",erica,2023-10-09,improving our relationships,81,12,9,False,False,False,False,True,False,False,1,1,0,0,1,0,0,1,0,1,1,0.0,0,0,0.0,1,0,1,0.0,0,topic seemed relevant and i know the provider and wanted to hear her share! immediately applicable suggestions and interactive time to try them in group,25,,,,,0,24,12,255
256,2023-10-13 09:02:00,,having been a caregiver,specific suggestions and examples of thought processes,nothing,,,,lunch,practitioner burnout,wellfocused calendar,lily,2023-10-12,managing caregiver burnout,174,0,15,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,,0,0,0,,1,having been a caregiver specific suggestions and examples of thought processes nothing practitioner burnout,14,4.0,7.0,4.0,5.0,1,25,0,256
257,2023-10-13 09:02:00,,to learn,the community,,,,wednesday,lunch,"romantic relationship, race in america","wellfocused calendar,limeade",lily,2023-10-12,managing caregiver burnout,175,1,15,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,,0,0,,1,0,0,,1,"to learn the community  romantic relationship, race in america",9,3.0,5.0,3.0,4.0,1,25,1,257
258,2023-10-13 09:02:00,,i'm my mom's caregiver,just knowing that i'm not alone with the feeings that i have and to hear ways to cope & work through them.,nothing,,,wednesday,"lunch,afternoon",more on caregiving,pm report,lily,2023-10-12,managing caregiver burnout,176,2,15,,,,,,,,0,0,1,0,0,0,0,1,0,1,0,,0,0,,0,0,1,,0,i'm my mom's caregiver just knowing that i'm not alone with the feeings that i have and to hear ways to cope & work through them. nothing more on caregiving,30,4.0,7.0,3.0,5.0,1,25,2,258
259,2023-10-13 09:03:00,,i am struggling as a caregiver. my life is not my own,knowing that so many are experiencing the same things day to day,nothing,,,"monday,tuesday,wednesday,thursday,friday","morning,lunch,afternoon",,wellfocused calendar,lily,2023-10-12,managing caregiver burnout,177,3,15,,,,,,,,1,1,1,1,1,0,0,1,0,1,1,,0,0,,0,0,0,,1,i am struggling as a caregiver. my life is not my own knowing that so many are experiencing the same things day to day nothing,25,4.0,7.0,4.0,5.0,1,25,3,259
260,2023-10-13 09:15:00,,i am caring for mom who is in a facility and dad who is living independently,i appreciated lily's personal perspective,a little longer...possibly more q&a,,,friday,lunch,"navigating medicare, medicaid. navigating hospice care",pm report,lily,2023-10-12,managing caregiver burnout,178,4,15,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,,0,0,,0,0,1,,0,"i am caring for mom who is in a facility and dad who is living independently i appreciated lily's personal perspective a little longer...possibly more q&a navigating medicare, medicaid. navigating hospice care",32,4.0,6.0,4.0,5.0,1,25,4,260
261,2023-10-13 09:18:00,,,,,,,"monday,thursday,friday","lunch,evening",,"wellfocused calendar,limeade",lily,2023-10-12,managing caregiver burnout,179,5,15,,,,,,,,1,0,0,1,1,0,0,0,1,1,0,,0,0,,1,0,0,,1,,0,3.0,7.0,3.0,4.0,1,25,5,261
262,2023-10-13 09:28:00,,i have been the caregiver for my father for more than 10 years.,i liked the familiarity of the presentation. alot of the psychology i knew but it helped to hear it again.,,,,wednesday,afternoon,coping with stress in the workplace,pm report,lily,2023-10-12,managing caregiver burnout,180,6,15,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,,0,0,,0,0,1,,0,i have been the caregiver for my father for more than 10 years. i liked the familiarity of the presentation. alot of the psychology i knew but it helped to hear it again.  coping with stress in the workplace,39,3.0,4.0,4.0,4.0,1,25,6,262
263,2023-10-13 09:35:00,,role strain,elements of caregiver fatigue,practice techniques,,,wednesday,afternoon,ptsd,pm report,lily,2023-10-12,managing caregiver burnout,181,7,15,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,,0,0,,0,0,1,,0,role strain elements of caregiver fatigue practice techniques ptsd,9,3.0,6.0,3.0,4.0,1,25,7,263
264,2023-10-13 09:48:00,,i'm a caregiver,everything was very helpful. i could identify with everything presented.,"nothing. i liked the 30 minute session. not too overwhelming, but gave me a lot of things to think about and apply.",,,"monday,tuesday,wednesday,thursday,friday",afternoon,sessions that expand and spend more time discussing the topics presented in this session,pm report,lily,2023-10-12,managing caregiver burnout,182,8,15,,,,,,,,1,1,1,1,1,0,0,1,0,0,0,,0,0,,0,0,1,,0,"i'm a caregiver everything was very helpful. i could identify with everything presented. nothing. i liked the 30 minute session. not too overwhelming, but gave me a lot of things to think about and apply. sessions that expand and spend more time discussing the topics presented in this session",49,4.0,7.0,4.0,5.0,1,25,8,264
265,2023-10-13 10:02:00,,care giver for 3 parents,that i am not alone,one on one sessions,,,"monday,friday",lunch,,pm report,lily,2023-10-12,managing caregiver burnout,183,9,15,,,,,,,,1,0,0,0,1,0,0,0,0,1,0,,0,0,,0,0,1,,0,care giver for 3 parents that i am not alone one on one sessions,14,3.0,4.0,4.0,4.0,1,25,9,265
266,2023-10-13 10:04:00,,it's very personal and relevant to me.,it felt validating to hear and read similar experience and symptoms to my own from caregiving.,i would have liked more practical information about coping.,,,"thursday,friday","lunch,afternoon","more on caregiving, supporting loved ones with cancer or chronic illness.",pm report,lily,2023-10-12,managing caregiver burnout,184,10,15,,,,,,,,0,0,0,1,1,0,0,1,0,1,0,,0,0,,0,0,1,,0,"it's very personal and relevant to me. it felt validating to hear and read similar experience and symptoms to my own from caregiving. i would have liked more practical information about coping. more on caregiving, supporting loved ones with cancer or chronic illness.",43,3.0,5.0,3.0,4.0,1,25,10,266
267,2023-10-13 11:05:00,,,,,,,,lunch,"work life balance, stress coping skills, sleep","pm report,wellfocused calendar",lily,2023-10-12,managing caregiver burnout,185,11,15,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,,0,0,1,,1,"work life balance, stress coping skills, sleep",7,3.0,5.0,3.0,4.0,1,25,11,267
268,2023-10-13 11:18:00,,i am a part-time caregiver for my mom.,understanding the 5 stages of grief was helpful.,,,,"monday,tuesday,wednesday,thursday","lunch,afternoon",coping with (alzheimer's) mental illness of a loved one.,"wellfocused calendar,limeade",lily,2023-10-12,managing caregiver burnout,186,12,15,,,,,,,,1,1,1,1,0,0,0,1,0,1,0,,0,0,,1,0,0,,1,i am a part-time caregiver for my mom. understanding the 5 stages of grief was helpful.  coping with (alzheimer's) mental illness of a loved one.,25,4.0,7.0,3.0,5.0,1,25,12,268
269,2023-10-13 12:14:00,,,,,,,wednesday,morning,,pm report,lily,2023-10-12,managing caregiver burnout,187,13,15,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,,0,0,,0,0,1,,0,,0,3.0,6.0,3.0,5.0,1,25,13,269
270,2023-10-13 16:15:00,,i help care for my mother. this is new so i needed some tips.,to know that others share the same experiences.,i wish the session was longer than 30 minutes.,,,"thursday,friday","lunch,afternoon",self care,wellfocused calendar,lily,2023-10-12,managing caregiver burnout,188,14,15,,,,,,,,0,0,0,1,1,0,0,1,0,1,0,,0,0,,0,0,0,,1,i help care for my mother. this is new so i needed some tips. to know that others share the same experiences. i wish the session was longer than 30 minutes. self care,33,3.0,7.0,4.0,5.0,1,25,14,270
271,2023-10-13 18:16:00,,,,,,,tuesday,evening,money,"wellfocused calendar,limeade",lily,2023-10-12,managing caregiver burnout,189,15,15,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,,0,0,,1,0,0,,1,money,1,3.0,4.0,3.0,4.0,1,25,15,271
272,2023-10-16 12:39:00,,strong encouragement from family member,recognized the fact that depression is a symptom of caregiver stress,list coping mechanisms,,,,,"anxiety, bereavement, empathy","friend/colleague,pm report",lily,2023-10-12,managing caregiver burnout,190,16,15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,0,1,,0,"strong encouragement from family member recognized the fact that depression is a symptom of caregiver stress list coping mechanisms anxiety, bereavement, empathy",22,3.0,4.0,3.0,3.0,1,25,16,272
273,2023-10-16 13:49:00,,,,,,,,,,wellfocused calendar,lily,2023-10-12,managing caregiver burnout,191,17,15,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,1,,0,2.0,4.0,2.0,3.0,1,25,17,273
274,2023-10-18 11:32:00,10.0,to obtain tips to minimize stress,i did gain some tools to minimize stress,,every month,,wednesday,evening,how to minimize stress,wellfocused,erica,2023-10-17,balancing work and family_,82,0,10,False,True,False,False,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0,0.0,1,to obtain tips to minimize stress i did gain some tools to minimize stress  how to minimize stress,18,,,,,0,26,0,274
275,2023-10-18 11:36:00,6.0,interest in work-life balance,examples of how to use prioritization skills,less basic concepts,every month,,"monday,,wednesday,,friday",afternoon,"how to navigate office relationships, talk with boss about problems, cope with work anxiety, etc",pm report,erica,2023-10-17,balancing work and family_,83,1,10,False,True,False,False,False,False,False,1,0,1,0,1,0,0,1,0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,"interest in work-life balance examples of how to use prioritization skills less basic concepts how to navigate office relationships, talk with boss about problems, cope with work anxiety, etc",29,,,,,0,26,1,275
276,2023-10-18 11:37:00,5.0,curiosity,,the timing is very stressful. i usually work through the lunch time.,other,only if it is of interest to me,thursday,afternoon,,limeaid,erica,2023-10-17,balancing work and family_,84,2,10,False,False,False,False,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0,curiosity  the timing is very stressful. i usually work through the lunch time.,13,,,,,0,26,2,276
277,2023-10-18 11:39:00,8.0,overwhelmed trying to balance home and work as a single mom of 2 girls in elementary school and 1 with multiple health issues.,to write down my expectations in career and home and delegate activities in both,,every month,,tuesday,afternoon,,"pm report, wellfocused",erica,2023-10-17,balancing work and family_,85,3,10,False,True,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,overwhelmed trying to balance home and work as a single mom of 2 girls in elementary school and 1 with multiple health issues. to write down my expectations in career and home and delegate activities in both,37,,,,,0,26,3,277
278,2023-10-18 11:45:00,9.0,topic and recent events going on in my work/personal life,seeing that i am not alone in the struggle to maintain a balance,,every month,,"monday,,tuesday,,wednesday,,friday","morning,,lunch,,afternoon",,"pm report, wellfocused",erica,2023-10-17,balancing work and family_,86,4,10,False,True,False,False,False,False,False,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0.0,0,0,1,0.0,1,topic and recent events going on in my work/personal life seeing that i am not alone in the struggle to maintain a balance,23,,,,,0,26,4,278
279,2023-10-18 11:46:00,10.0,topic of interest,prioritizing,nothing,every month,,"tuesday,,thursday",lunch,,pm report,erica,2023-10-17,balancing work and family_,87,5,10,False,True,False,False,False,False,False,0,1,0,1,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,1,0.0,0,topic of interest prioritizing nothing,5,,,,,0,26,5,279
280,2023-10-18 11:46:00,6.0,,,,every three months,,monday,lunch,,wellfocused,erica,2023-10-17,balancing work and family_,88,6,10,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0.0,1,,0,,,,,0,26,6,280
281,2023-10-18 11:47:00,9.0,working on work family balance this year,all advice given,nothing,every month,,"monday,,friday","lunch,,afternoon",,"pm report, wellfocused, limeaid",erica,2023-10-17,balancing work and family_,89,7,10,False,True,False,False,False,False,False,1,0,0,0,1,0,0,1,0,1,0,0.0,0,0,0.0,1,0,1,0.0,1,working on work family balance this year all advice given nothing,11,,,,,0,26,7,281
282,2023-10-18 11:48:00,9.0,personal education,all information,no recommendations,every month,,"tuesday,,wednesday,,thursday,,friday","lunch,,afternoon",no recommendations at this time.,wellfocused,erica,2023-10-17,balancing work and family_,90,8,10,False,True,False,False,False,False,False,0,1,1,1,1,0,0,1,0,1,0,0.0,0,0,0.0,0,0,0,0.0,1,personal education all information no recommendations no recommendations at this time.,11,,,,,0,26,8,282
283,2023-10-18 11:53:00,10.0,topic applicable to life status,,"more time alloted to questions at end, slides attached at the beginning of meeting",every month,,,,,pm report,erica,2023-10-17,balancing work and family_,91,9,10,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,"topic applicable to life status  more time alloted to questions at end, slides attached at the beginning of meeting",19,,,,,0,26,9,283
284,2023-10-18 12:05:00,10.0,hearing from an expert on the topic,"reflections, specific & actionable recommendations",,every two months,,"tuesday,,wednesday,,thursday,,friday",lunch,,"pm report, wellfocused",erica,2023-10-17,balancing work and family_,92,10,10,False,False,False,False,True,False,False,0,1,1,1,1,0,0,0,0,1,0,0.0,0,0,0.0,0,0,1,0.0,1,"hearing from an expert on the topic reflections, specific & actionable recommendations",12,,,,,0,26,10,284
285,2023-10-18 12:31:00,5.0,need help learning how to balance work and family,everything,nothing,every month,,"thursday,,friday","morning,,lunch",,wellfocused,erica,2023-10-17,balancing work and family_,93,11,10,False,True,False,False,False,False,False,0,0,0,1,1,0,0,0,0,1,1,0.0,0,0,0.0,0,0,0,0.0,1,need help learning how to balance work and family everything nothing,11,,,,,0,26,11,285
286,2023-10-19 08:05:00,8.0,life,knowing it is okay to say no. lol,noting at this time.,every month,,friday,lunch,,wellfocused,erica,2023-10-17,balancing work and family_,94,12,10,False,True,False,False,False,False,False,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0.0,1,life knowing it is okay to say no. lol noting at this time.,13,,,,,0,26,12,286
287,2023-10-19 09:35:00,5.0,self care needs,,,every month,,wednesday,evening,,"pm report, wellfocused, limeaid",erica,2023-10-17,balancing work and family_,95,13,10,False,True,False,False,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0.0,1,0,1,0.0,1,self care needs,3,,,,,0,26,13,287
288,2023-10-19 10:10:00,8.0,juggling a lot right now,the questions we had to ask ourselves,,every month,,wednesday,lunch,saving money while raising a family,wellfocused,erica,2023-10-17,balancing work and family_,96,14,10,False,True,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0.0,1,juggling a lot right now the questions we had to ask ourselves  saving money while raising a family,18,,,,,0,26,14,288
289,2023-10-25 09:04:00,5.0,,,,every month,,,,,"wellfocused, limeaid, postcard/flyer",erica,2023-10-24,strategies for emotion regulation,97,0,11,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,1.0,1,,0,,,,,0,27,0,289
290,2023-10-25 09:05:00,6.0,yes,yes,none,not interested,,friday,lunch,,wellfocused,erica,2023-10-24,strategies for emotion regulation,98,1,11,False,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0.0,1,yes yes none,3,,,,,0,27,1,290
291,2023-10-25 09:07:00,10.0,learn more on the topic,specific strategies in managing emotions and learning about reactions to stressors,nothing it was very effective,every month,,"tuesday,,thursday,,friday","morning,,lunch,,afternoon",,wellfocused,erica,2023-10-24,strategies for emotion regulation,99,2,11,False,True,False,False,False,False,False,0,1,0,1,1,0,0,1,0,1,1,0.0,0,0,0.0,0,0,0,0.0,1,learn more on the topic specific strategies in managing emotions and learning about reactions to stressors nothing it was very effective,21,,,,,0,27,2,291
292,2023-10-25 09:13:00,5.0,interest,limeadeone app,nothing,every month,,wednesday,afternoon,,email,erica,2023-10-24,strategies for emotion regulation,100,3,11,False,True,False,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0.0,1,0,0.0,0,0,0,0.0,0,interest limeadeone app nothing,4,,,,,0,27,3,292
